temperature,pressure,flow_rate,voltage,current,rpm,vibration,humidity,power_consumption,response_time,packet_size,command_frequency,error_rate,network_latency,label,industry
68.58,157.44,123.22,223.27,17.85,2571.09,2.45,38.5,28.89,83.84,502.93,8.74,0.04,34.68,0,power_plant
64.86,160.66,48.35,235.33,10.66,2213.39,2.96,40.16,30.59,59.42,662.28,4.42,0.03,18.78,0,power_plant
73.33,183.55,69.81,231.52,14.78,1624.87,2.54,60.76,32.82,73.23,514.75,5.47,0.02,19.17,0,power_plant
56.61,132.25,119.11,225.89,16.14,1620.19,1.07,52.79,25.24,44.33,662.74,11.54,0.02,18.25,0,power_plant
52.52,150.84,45.01,225.22,25.48,2743.86,2.27,34.71,33.0,40.59,492.0,12.83,0.03,32.32,0,power_plant
74.69,173.62,87.52,214.04,19.55,1425.99,1.63,41.03,27.16,70.17,931.43,13.64,0.03,16.49,0,power_plant
60.01,118.25,95.87,229.92,13.87,3118.04,1.95,39.18,29.58,79.83,503.32,10.53,0.05,45.69,0,power_plant
63.32,153.58,97.16,241.16,19.16,2500.84,4.69,38.86,24.99,46.81,577.43,11.51,0.03,15.74,0,power_plant
62.31,111.53,101.25,219.84,11.38,2384.48,3.75,25.92,13.02,55.31,698.63,9.49,0.03,26.58,0,power_plant
62.16,184.06,100.26,245.26,14.69,1986.68,2.81,27.84,26.17,52.24,537.03,11.56,0.02,30.33,0,power_plant
79.9,145.06,83.45,228.09,15.47,2164.98,3.08,47.63,25.84,49.26,370.94,11.57,0.03,27.51,0,power_plant
84.58,176.55,72.91,218.29,11.88,2819.95,4.04,51.91,22.01,64.79,718.51,10.8,0.02,35.55,0,power_plant
74.66,131.97,91.99,226.98,7.91,2760.53,3.6,21.07,27.69,63.1,635.76,9.5,0.04,20.37,0,power_plant
49.85,121.11,122.56,233.03,22.16,2003.93,2.17,27.03,30.79,41.84,722.12,15.31,0.03,19.12,0,power_plant
85.04,200.27,62.03,233.48,17.47,1630.42,3.0,40.06,8.33,63.71,406.0,13.51,0.03,29.6,0,power_plant
67.14,157.89,93.34,224.02,25.39,2408.26,3.86,51.31,29.25,32.29,557.29,9.37,0.03,43.12,0,power_plant
65.49,176.08,136.42,222.16,6.16,1701.26,2.0,46.79,14.97,50.66,548.54,14.21,0.03,31.48,0,power_plant
76.99,153.2,110.81,230.75,19.07,1631.25,1.4,55.94,25.19,51.36,622.85,11.43,0.02,26.77,0,power_plant
46.91,173.8,83.17,217.3,25.29,2303.14,2.18,40.66,33.18,51.6,746.53,11.19,0.04,20.63,0,power_plant
80.48,168.03,90.33,237.41,12.4,2317.39,2.04,56.02,33.86,73.66,681.23,8.45,0.02,41.89,0,power_plant
80.63,115.4,123.92,225.79,14.99,1795.98,3.19,26.39,33.31,39.24,605.26,11.45,0.02,28.95,0,power_plant
73.22,169.0,78.25,234.55,13.94,2273.46,2.27,42.22,32.87,44.12,556.09,11.32,0.01,17.36,0,power_plant
87.66,162.58,83.95,223.09,24.22,1962.31,3.07,37.75,28.51,50.68,597.32,13.77,0.02,35.16,0,power_plant
73.96,124.74,110.28,228.0,20.34,2043.01,4.14,47.28,25.21,63.57,467.78,8.48,0.02,24.33,0,power_plant
61.46,110.76,122.17,235.02,18.56,1384.41,3.0,39.13,20.6,74.83,612.73,12.7,0.02,31.92,0,power_plant
67.3,142.02,95.05,233.08,11.75,2324.12,2.51,36.45,24.8,61.03,356.05,11.76,0.02,28.05,0,power_plant
59.71,158.32,51.16,237.98,23.76,2032.0,2.93,32.57,26.22,41.06,477.68,11.66,0.02,29.75,0,power_plant
85.55,137.56,91.33,217.38,20.11,926.99,3.29,45.06,34.77,68.51,504.09,14.47,0.03,18.09,0,power_plant
67.53,136.26,93.58,222.28,14.76,2208.23,2.69,40.08,21.08,49.05,465.58,13.25,0.02,33.25,0,power_plant
53.72,156.73,80.13,234.15,17.08,2384.99,1.83,47.64,20.63,78.82,480.7,4.02,0.02,15.06,0,power_plant
74.72,176.48,98.24,231.62,13.45,2544.78,2.43,45.37,34.23,63.11,463.15,8.57,0.02,16.35,0,power_plant
68.5,158.88,54.87,237.59,14.61,1885.02,2.89,37.4,25.25,66.81,533.29,7.81,0.04,38.4,0,power_plant
71.2,159.07,101.65,241.07,14.9,2119.61,1.84,38.47,33.48,51.27,544.58,11.32,0.01,28.14,0,power_plant
46.3,186.88,102.18,221.62,15.17,2003.89,3.35,33.1,26.57,54.37,385.3,15.72,0.01,22.36,0,power_plant
70.4,189.92,77.8,231.71,17.11,2002.65,1.75,52.92,16.66,25.13,580.01,9.96,0.02,29.89,0,power_plant
59.92,112.64,112.58,228.67,19.17,2038.81,2.8,40.63,26.93,45.49,228.87,7.09,0.01,19.68,0,power_plant
54.2,154.85,76.45,236.8,17.25,2054.08,2.63,41.83,18.49,33.91,377.22,10.65,0.02,38.42,0,power_plant
85.16,136.09,109.86,243.87,21.16,2629.66,2.41,49.0,30.39,48.79,615.62,13.68,0.02,27.8,0,power_plant
70.21,129.2,115.2,229.73,16.61,2466.08,2.68,44.55,28.82,58.43,492.51,10.23,0.02,31.27,0,power_plant
72.4,180.27,91.83,222.41,5.0,1837.5,2.3,53.54,25.41,56.76,372.68,13.73,0.01,24.01,0,power_plant
78.38,147.25,56.6,245.15,14.51,1739.71,2.19,35.26,40.59,61.37,535.37,6.28,0.02,5.0,0,power_plant
50.08,175.56,55.67,238.06,12.94,2555.48,2.77,37.33,25.34,49.75,545.38,12.91,0.01,32.42,0,power_plant
72.25,186.91,73.2,220.83,15.27,1714.43,3.99,38.65,22.51,78.03,536.85,12.1,0.02,34.68,0,power_plant
70.44,132.37,113.93,225.75,20.11,2204.86,3.3,45.32,20.88,75.06,499.81,14.41,0.02,46.43,0,power_plant
38.67,176.3,91.8,221.11,16.45,2497.23,3.86,45.06,30.45,62.94,458.11,17.2,0.03,24.35,0,power_plant
60.74,170.64,76.6,242.41,18.07,1633.26,2.94,38.63,19.09,54.33,711.1,6.34,0.03,28.8,0,power_plant
62.05,151.48,98.17,228.09,13.22,2791.6,3.4,38.17,28.05,57.99,787.31,9.51,0.02,29.15,0,power_plant
54.89,178.31,66.09,228.27,16.76,2798.5,4.4,53.89,26.98,44.45,375.41,6.59,0.01,38.87,0,power_plant
74.03,159.81,59.77,226.54,10.42,3066.04,3.02,45.76,34.63,58.81,393.16,11.2,0.04,38.35,0,power_plant
54.65,174.04,122.47,232.23,16.82,2094.72,3.73,53.5,25.5,80.38,557.63,9.88,0.04,30.94,0,power_plant
75.51,181.99,115.66,223.21,11.79,2751.89,2.06,59.04,34.17,58.05,532.08,10.76,0.03,28.63,0,power_plant
68.03,185.29,91.93,227.73,18.63,2586.81,2.51,38.87,35.44,80.99,518.82,5.83,0.03,22.91,0,power_plant
63.83,113.16,87.86,216.83,19.58,2518.04,3.17,39.38,41.29,34.77,797.15,13.57,0.05,17.87,0,power_plant
64.02,163.02,72.09,221.39,22.75,2458.37,1.76,27.58,24.26,49.77,220.04,12.33,0.02,31.05,0,power_plant
78.78,148.88,119.27,235.63,18.98,2398.74,4.17,38.12,22.63,50.21,626.88,10.0,0.03,28.15,0,power_plant
66.35,188.14,103.87,240.65,16.98,2884.87,2.26,41.35,24.56,35.76,560.09,7.16,0.02,32.68,0,power_plant
57.19,114.09,85.34,226.38,16.13,1772.16,2.63,46.48,28.29,60.61,397.56,11.88,0.03,38.63,0,power_plant
62.04,180.13,85.78,226.08,13.19,2584.05,2.76,39.13,12.94,64.52,349.95,10.73,0.03,29.98,0,power_plant
55.99,167.8,103.43,231.49,13.59,2527.89,3.73,64.31,24.98,64.52,363.49,11.87,0.02,27.72,0,power_plant
62.73,172.12,85.23,225.75,15.65,1555.33,3.41,41.74,43.07,67.96,616.02,4.81,0.03,26.83,0,power_plant
69.76,151.56,96.84,243.27,20.45,1678.82,2.54,36.89,43.75,57.43,768.28,4.77,0.02,24.21,0,power_plant
50.9,183.99,68.0,226.27,21.08,2273.62,3.04,44.78,18.16,57.2,708.12,10.87,0.03,42.64,0,power_plant
48.66,153.57,111.87,232.0,16.98,2491.17,2.98,43.91,25.15,75.87,529.06,13.72,0.03,19.84,0,power_plant
59.74,153.19,88.52,233.05,16.39,2399.77,2.78,49.28,17.95,40.65,874.44,13.18,0.03,29.63,0,power_plant
52.61,122.45,109.59,221.61,21.94,2503.1,2.06,50.12,21.33,68.96,300.66,12.96,0.03,20.27,0,power_plant
69.73,159.31,57.13,231.59,21.39,2227.79,2.73,32.0,31.92,70.43,548.54,12.42,0.03,17.87,0,power_plant
56.97,181.43,99.32,227.73,14.61,2272.81,3.4,45.72,25.59,71.49,547.65,6.26,0.02,30.37,0,power_plant
52.43,124.26,94.11,229.8,14.86,2390.87,1.76,47.51,14.97,52.43,472.97,12.95,0.03,10.83,0,power_plant
84.14,165.95,102.26,232.0,14.44,2730.09,3.15,44.52,22.41,75.26,580.23,7.09,0.02,32.25,0,power_plant
54.41,142.22,75.7,229.52,13.46,2360.19,1.98,47.73,27.72,65.91,493.06,8.28,0.02,31.22,0,power_plant
75.53,134.69,104.82,230.51,12.59,2054.49,2.15,46.58,20.41,43.41,399.1,13.01,0.02,26.5,0,power_plant
61.87,140.47,61.19,237.82,19.12,1985.5,2.26,48.43,24.98,48.07,585.49,13.11,0.04,36.98,0,power_plant
68.82,161.41,103.51,219.07,13.38,1811.33,2.89,49.73,21.97,38.5,311.3,10.04,0.0,36.38,0,power_plant
73.2,152.84,84.51,234.39,22.37,2722.42,3.89,43.82,13.39,37.39,444.56,13.23,0.03,41.94,0,power_plant
90.03,188.73,80.96,230.58,16.17,2292.17,1.58,45.45,28.85,45.45,519.12,8.73,0.03,35.08,0,power_plant
72.83,196.29,82.4,223.99,7.83,2211.1,3.36,43.12,30.07,63.3,187.43,12.81,0.02,31.38,0,power_plant
42.97,98.37,94.53,222.94,20.71,2595.5,2.63,42.89,20.01,45.91,715.69,4.6,0.03,31.67,0,power_plant
65.48,163.01,87.07,230.3,12.35,2093.77,3.99,54.67,18.53,29.53,334.18,10.14,0.03,5.0,0,power_plant
47.72,164.1,74.77,229.14,13.03,3154.61,2.28,53.95,33.54,58.08,378.63,8.79,0.02,32.43,0,power_plant
63.45,141.75,80.24,231.46,15.17,1833.06,1.99,40.41,11.7,43.35,558.21,15.87,0.03,36.42,0,power_plant
63.35,116.14,75.22,235.62,19.48,1801.51,3.59,40.13,31.01,64.12,654.29,8.3,0.02,19.75,0,power_plant
69.71,185.28,68.44,232.9,17.23,2158.25,2.97,40.95,16.96,48.67,412.62,10.3,0.03,26.76,0,power_plant
53.28,108.61,96.33,227.82,14.7,1829.52,3.15,50.58,33.77,65.37,771.71,10.37,0.03,22.5,0,power_plant
65.37,116.27,77.15,238.26,13.14,1986.62,2.92,45.46,31.53,84.09,527.46,11.06,0.03,21.93,0,power_plant
77.56,174.34,102.24,225.37,23.23,1831.87,2.78,42.96,29.99,28.32,532.35,12.62,0.04,26.82,0,power_plant
54.57,119.58,92.09,224.57,14.26,2189.48,3.55,53.65,34.15,59.82,758.89,8.0,0.01,30.35,0,power_plant
60.9,134.28,85.63,227.39,13.21,2032.14,3.64,45.58,37.26,89.21,1001.57,12.1,0.02,34.97,0,power_plant
59.3,154.56,106.0,242.56,14.15,2256.05,3.52,49.88,22.18,39.62,594.26,12.67,0.03,31.35,0,power_plant
63.03,210.91,92.24,231.78,19.01,2199.94,1.52,46.48,29.17,46.84,267.21,4.47,0.02,21.2,0,power_plant
78.1,156.05,74.39,233.84,18.64,1729.06,2.81,56.85,22.78,64.55,545.62,5.59,0.04,19.93,0,power_plant
67.23,166.32,99.11,232.45,19.06,1672.85,2.62,38.06,41.09,29.6,376.44,9.65,0.03,21.26,0,power_plant
62.43,176.99,78.61,230.87,11.66,2746.52,2.75,37.08,23.34,38.5,696.36,8.52,0.02,24.74,0,power_plant
61.43,154.46,97.06,231.51,18.5,2597.15,3.44,20.66,28.36,41.74,372.91,10.51,0.03,21.14,0,power_plant
57.22,191.78,91.62,227.3,17.29,2684.52,4.92,21.64,21.32,48.18,581.7,12.41,0.04,11.08,0,power_plant
75.48,207.29,65.91,224.81,9.83,2531.26,2.85,33.89,32.05,69.42,567.17,11.71,0.02,29.4,0,power_plant
58.39,128.48,117.49,230.63,15.86,2495.23,1.56,31.33,28.56,52.85,461.51,14.29,0.04,23.54,0,power_plant
64.7,127.84,60.12,232.68,26.21,1894.77,2.42,40.71,39.25,60.62,521.55,9.12,0.02,30.5,0,power_plant
65.34,181.05,83.86,240.2,17.84,1778.94,2.77,50.81,27.76,81.47,544.9,11.43,0.01,41.13,0,power_plant
60.73,129.22,101.38,237.49,20.04,1966.46,1.64,47.94,32.89,56.2,525.3,5.3,0.03,38.68,0,power_plant
59.86,159.08,100.4,233.79,16.09,2013.56,2.85,40.71,27.69,64.56,530.97,11.99,0.03,21.95,0,power_plant
62.49,155.12,76.14,231.7,17.26,1674.06,2.43,43.36,31.0,62.38,468.82,9.02,0.02,23.95,0,power_plant
77.58,215.64,114.32,229.75,24.99,800.0,3.79,45.08,25.81,39.94,628.64,11.13,0.03,30.46,0,power_plant
77.12,115.52,76.66,238.37,14.16,1926.63,3.01,44.47,26.74,51.55,454.29,9.88,0.02,24.66,0,power_plant
59.47,179.82,57.04,230.08,20.31,2311.19,1.66,37.74,30.56,57.46,408.98,15.84,0.02,27.79,0,power_plant
51.29,159.02,91.81,231.22,16.71,1928.16,2.29,43.53,32.08,73.84,609.2,8.56,0.02,11.56,0,power_plant
56.68,173.28,108.24,234.74,24.03,1736.74,3.78,39.0,32.35,44.5,604.09,8.49,0.02,32.98,0,power_plant
80.32,165.91,83.33,222.47,23.55,2983.61,1.63,56.57,25.91,43.03,579.78,5.12,0.0,29.84,0,power_plant
66.4,154.84,71.01,227.77,23.76,1767.09,3.95,49.7,20.22,63.43,601.64,11.94,0.02,25.71,0,power_plant
57.07,137.91,76.95,225.41,22.47,1791.32,3.33,55.33,23.82,55.57,235.59,11.05,0.04,24.52,0,power_plant
56.53,132.52,121.83,229.46,19.84,2563.54,2.8,58.47,28.66,64.97,732.39,12.19,0.03,34.28,0,power_plant
71.63,127.49,91.33,226.29,16.69,2417.74,3.67,55.27,28.72,56.57,351.12,7.19,0.02,28.64,0,power_plant
92.44,156.16,82.12,236.81,17.97,2707.37,3.35,50.86,19.5,37.38,508.62,10.8,0.03,25.54,0,power_plant
71.26,166.17,99.1,227.41,5.0,2059.16,2.77,50.48,34.39,68.55,277.49,7.63,0.04,19.44,0,power_plant
80.51,156.44,69.32,233.68,23.1,2637.09,1.47,41.02,29.59,40.78,391.23,17.55,0.04,25.95,0,power_plant
60.85,135.02,105.69,233.02,18.96,1686.23,2.06,60.67,30.49,52.17,185.25,11.26,0.03,22.56,0,power_plant
61.87,178.62,102.08,230.67,11.21,1956.52,3.74,35.53,35.74,44.72,544.51,7.96,0.03,30.69,0,power_plant
66.58,160.76,99.3,222.67,19.13,1986.01,1.57,58.45,34.46,66.65,518.71,6.05,0.03,32.81,0,power_plant
68.32,150.27,82.31,233.05,25.02,1788.44,2.68,68.6,42.18,34.46,402.99,10.64,0.02,40.77,0,power_plant
63.56,136.86,78.71,238.03,15.06,2443.68,2.91,48.21,24.92,70.21,391.9,8.7,0.02,33.74,0,power_plant
57.03,123.73,124.57,231.54,25.19,2552.06,3.61,41.21,31.93,77.19,887.2,3.97,0.04,17.93,0,power_plant
57.02,217.0,82.27,232.38,19.83,2269.65,2.23,38.57,30.31,59.03,654.05,14.78,0.02,5.0,0,power_plant
75.22,133.22,114.51,225.97,15.95,1495.13,2.26,44.34,24.49,63.25,646.74,5.88,0.02,33.1,0,power_plant
66.47,147.13,83.33,233.9,26.02,2495.61,2.31,55.93,29.07,46.7,544.12,15.74,0.0,29.64,0,power_plant
60.88,142.19,92.93,241.26,21.93,2237.38,3.11,53.06,32.4,29.77,543.49,16.9,0.03,26.83,0,power_plant
79.93,167.67,75.7,236.78,13.05,2235.79,2.58,44.24,31.06,34.73,502.77,13.39,0.01,18.96,0,power_plant
73.21,125.12,128.02,224.21,16.32,2663.67,2.55,58.2,19.5,51.17,814.13,2.82,0.04,39.61,0,power_plant
90.65,155.69,75.87,241.01,19.54,1413.58,2.19,54.86,23.78,53.87,725.1,14.33,0.01,31.34,0,power_plant
63.02,136.48,71.58,221.85,16.65,2414.26,3.92,37.28,36.09,57.62,310.46,10.18,0.04,32.27,0,power_plant
56.03,149.77,77.98,226.94,20.56,1798.22,2.87,39.36,19.65,39.13,584.46,12.79,0.02,18.97,0,power_plant
63.91,131.18,88.54,227.13,23.94,1456.51,3.01,55.34,32.14,75.35,633.58,17.64,0.02,25.11,0,power_plant
73.89,166.56,114.8,234.87,15.36,2421.07,4.07,58.88,19.48,58.61,628.55,10.38,0.01,37.03,0,power_plant
72.85,142.49,82.6,227.02,24.96,2132.11,3.14,64.44,16.66,31.68,894.17,9.75,0.04,36.51,0,power_plant
78.73,118.89,94.57,231.87,21.49,2115.05,3.18,47.6,34.89,58.79,305.14,1.0,0.02,31.09,0,power_plant
67.79,195.13,113.37,243.31,19.16,2499.2,1.16,50.76,34.6,52.63,364.53,7.41,0.01,21.26,0,power_plant
54.14,191.8,126.13,237.05,14.51,1877.13,2.83,32.02,22.51,24.36,628.11,9.95,0.03,34.39,0,power_plant
66.71,102.83,79.29,230.68,23.04,2354.78,2.95,34.84,28.32,62.17,747.4,8.68,0.02,19.75,0,power_plant
78.26,176.35,81.13,226.63,20.38,1861.55,2.16,57.89,15.46,49.14,232.49,7.4,0.02,42.2,0,power_plant
49.66,219.76,96.67,228.74,10.23,2108.21,2.99,50.97,32.54,47.89,655.08,14.76,0.02,28.55,0,power_plant
91.0,135.28,60.01,244.95,17.42,1933.93,4.1,36.71,17.86,63.6,507.33,8.97,0.04,25.01,0,power_plant
85.59,195.92,115.05,222.17,20.04,2642.72,2.06,55.82,27.32,55.62,549.69,8.31,0.03,17.59,0,power_plant
48.75,150.58,110.35,242.89,21.04,1491.11,3.2,42.0,19.98,77.24,419.2,6.91,0.03,22.6,0,power_plant
65.29,168.48,101.85,224.73,13.98,2211.89,4.33,38.59,36.82,81.44,557.06,10.59,0.04,22.2,0,power_plant
56.1,151.98,124.61,240.4,17.95,2326.51,2.85,48.89,24.19,86.85,446.78,10.93,0.03,28.87,0,power_plant
82.71,207.8,87.01,229.26,17.52,2764.66,3.86,56.77,15.97,63.88,483.71,5.96,0.03,20.8,0,power_plant
76.04,102.59,100.67,218.87,12.09,1869.26,1.61,40.27,31.17,84.83,677.98,15.85,0.04,17.79,0,power_plant
73.28,163.12,82.55,233.87,13.22,2842.43,3.43,36.6,30.91,25.29,568.89,14.06,0.04,8.15,0,power_plant
49.97,131.09,47.37,224.29,17.46,2488.58,2.02,47.45,28.68,66.08,587.31,7.41,0.02,27.95,0,power_plant
71.54,157.17,135.84,238.92,14.67,1608.3,2.79,50.79,24.12,55.8,669.79,10.26,0.02,30.94,0,power_plant
53.85,182.19,81.15,227.89,30.0,1234.24,3.6,42.11,26.31,61.81,650.28,18.82,0.02,28.53,0,power_plant
69.99,170.02,109.16,236.49,20.5,2363.94,1.89,57.81,26.06,67.61,613.94,12.56,0.02,29.51,0,power_plant
53.87,134.97,83.88,224.7,22.9,1889.05,3.21,52.17,37.19,69.81,498.44,17.92,0.04,18.01,0,power_plant
68.65,207.77,83.72,220.92,19.13,2450.64,1.21,48.18,22.65,62.71,521.35,13.79,0.02,28.71,0,power_plant
62.77,142.88,88.37,218.55,11.16,2137.94,2.65,40.72,29.59,63.95,754.27,13.09,0.03,19.97,0,power_plant
79.37,132.71,78.07,239.37,20.52,3126.97,2.8,56.84,26.45,38.96,761.64,5.9,0.03,20.64,0,power_plant
53.26,143.34,117.3,234.97,14.2,1200.19,3.05,44.5,19.96,34.51,377.79,17.3,0.02,14.81,0,power_plant
44.39,198.75,102.77,221.5,8.1,1873.49,2.53,45.03,21.06,71.68,280.91,8.08,0.02,44.84,0,power_plant
68.42,202.75,89.33,234.47,21.69,1630.36,1.65,57.67,20.98,43.65,454.39,9.6,0.04,34.04,0,power_plant
76.81,147.83,86.47,236.38,12.18,2621.61,2.08,49.63,37.72,51.2,720.96,4.93,0.04,31.95,0,power_plant
83.45,147.17,89.25,224.38,21.19,1755.34,2.37,39.36,33.97,47.86,564.0,3.47,0.03,39.65,0,power_plant
55.27,114.18,75.01,225.07,19.97,2830.65,3.32,46.85,31.76,38.57,370.95,11.79,0.03,21.5,0,power_plant
73.8,132.28,73.79,226.88,18.84,1455.17,2.12,41.1,18.42,62.01,458.2,8.24,0.03,45.48,0,power_plant
78.0,164.24,65.65,236.29,19.4,2636.79,2.02,57.15,22.91,48.9,839.82,12.04,0.02,21.22,0,power_plant
84.51,156.49,111.71,242.2,17.19,1609.23,2.32,37.52,36.5,73.79,333.51,4.65,0.02,31.24,0,power_plant
79.77,145.05,150.0,229.48,13.91,2235.39,3.68,39.42,22.19,72.91,658.44,12.3,0.02,26.47,0,power_plant
71.37,141.57,101.03,232.68,11.81,1951.78,2.65,45.45,18.76,72.35,557.26,10.11,0.01,31.92,0,power_plant
73.4,135.45,99.95,223.41,12.5,1824.64,3.28,49.0,23.81,58.27,593.24,11.88,0.01,36.6,0,power_plant
42.75,93.53,104.06,243.69,16.69,1763.23,2.41,46.12,21.44,59.79,598.17,7.11,0.02,29.16,0,power_plant
61.84,140.99,127.12,237.1,17.93,3468.1,2.11,47.13,25.71,56.79,774.78,7.85,0.02,29.0,0,power_plant
70.09,167.78,62.0,236.23,15.63,1840.16,2.7,50.65,31.7,88.67,364.12,15.18,0.03,25.7,0,power_plant
76.29,167.78,80.35,229.57,14.52,1881.25,2.59,43.35,20.81,49.34,644.78,8.14,0.01,23.3,0,power_plant
49.0,196.05,86.15,235.8,13.77,2154.98,2.33,42.08,13.54,51.15,619.17,5.41,0.02,46.02,0,power_plant
67.23,129.38,59.66,235.27,14.56,2305.45,3.61,59.18,25.65,49.23,365.13,7.06,0.03,42.92,0,power_plant
68.79,138.07,90.84,224.56,18.59,2328.08,2.32,56.85,29.88,63.72,454.39,14.06,0.02,29.29,0,power_plant
69.28,164.1,82.69,230.13,25.08,2141.34,3.22,34.19,34.13,74.06,733.02,11.5,0.01,31.61,0,power_plant
65.18,133.81,78.16,232.44,15.66,2770.54,2.32,44.54,25.29,46.37,351.85,14.7,0.02,28.18,0,power_plant
66.68,159.33,78.25,228.96,23.4,2225.28,2.3,38.89,23.28,66.05,581.89,9.01,0.04,36.49,0,power_plant
53.38,187.42,80.67,225.12,15.86,1403.26,2.46,41.55,36.55,67.22,471.46,6.86,0.02,39.06,0,power_plant
65.59,135.86,97.76,228.07,11.74,2366.46,2.47,47.08,31.27,48.96,667.42,8.62,0.03,32.32,0,power_plant
63.75,152.67,48.35,233.54,16.28,1635.29,3.11,52.04,33.11,38.06,635.6,11.99,0.04,13.42,0,power_plant
55.29,158.13,107.58,234.32,15.13,1545.18,1.82,53.81,27.78,65.43,616.25,8.89,0.03,16.94,0,power_plant
47.39,171.86,97.38,227.16,17.09,2397.36,1.69,37.89,24.03,67.9,520.31,12.34,0.03,36.66,0,power_plant
70.11,126.59,57.42,232.34,17.45,2324.11,2.37,40.63,21.43,47.87,510.09,15.35,0.02,22.32,0,power_plant
67.0,101.38,112.8,224.61,14.43,2781.48,2.23,50.46,28.87,40.97,594.17,13.1,0.02,25.02,0,power_plant
62.05,149.59,66.92,230.08,18.11,2651.2,2.88,42.72,34.65,50.83,419.6,8.17,0.02,29.0,0,power_plant
90.76,168.49,135.83,234.43,19.67,2222.55,1.79,43.12,18.86,87.06,639.24,15.13,0.03,31.78,0,power_plant
55.8,137.03,78.04,230.95,11.94,2606.65,2.6,29.08,41.17,64.48,399.29,12.85,0.02,21.54,0,power_plant
55.86,140.17,110.84,233.95,13.48,2369.43,2.61,40.77,16.39,53.46,537.62,8.86,0.03,31.77,0,power_plant
54.97,137.18,134.61,228.87,20.05,2487.43,3.89,36.91,26.75,39.09,752.52,14.75,0.02,29.09,0,power_plant
68.38,157.27,99.3,226.15,12.83,2407.84,3.91,35.29,28.89,36.77,558.75,8.71,0.03,26.69,0,power_plant
93.75,153.14,85.14,240.38,15.34,2674.36,3.72,42.35,24.75,36.76,521.82,12.02,0.03,21.53,0,power_plant
76.76,158.3,97.39,234.21,19.3,1829.56,4.24,43.0,29.41,67.54,811.1,12.81,0.01,37.89,0,power_plant
56.38,181.81,48.93,231.04,26.25,3037.99,4.17,38.26,26.17,78.24,290.73,7.38,0.04,16.75,0,power_plant
60.63,124.13,75.57,226.38,19.55,2195.41,2.59,45.02,23.33,45.94,587.11,5.76,0.02,27.76,0,power_plant
63.36,155.59,80.86,235.96,18.44,1465.5,2.87,48.02,20.44,75.58,188.15,16.35,0.03,21.05,0,power_plant
65.6,186.28,106.79,211.32,12.85,2606.65,2.59,44.07,28.94,69.29,587.44,11.6,0.03,28.12,0,power_plant
78.59,152.05,108.62,222.74,15.14,1986.84,3.19,47.76,27.17,60.69,461.92,11.96,0.03,7.45,0,power_plant
64.27,146.73,63.53,224.14,25.25,2483.09,3.09,44.98,13.87,62.94,634.61,7.82,0.02,26.45,0,power_plant
73.01,112.73,91.47,235.25,11.39,2751.33,2.86,42.86,30.77,66.93,281.26,12.1,0.03,34.61,0,power_plant
59.89,121.22,96.73,223.18,24.34,2425.61,3.04,53.62,32.62,64.14,261.0,9.03,0.02,37.83,0,power_plant
74.64,138.63,92.88,226.97,13.67,2231.62,2.59,36.68,26.44,67.96,591.3,11.37,0.02,40.35,0,power_plant
69.98,161.0,60.04,231.3,17.2,1849.16,3.86,34.69,22.49,59.09,930.14,16.6,0.02,33.55,0,power_plant
65.5,102.09,62.57,219.13,17.36,2197.56,1.84,41.08,18.56,56.74,811.85,10.8,0.02,40.22,0,power_plant
61.56,172.08,91.86,233.06,21.53,1849.5,3.2,30.68,16.89,50.2,643.57,14.72,0.04,21.5,0,power_plant
71.77,179.37,105.53,246.82,25.18,2386.16,2.17,41.3,20.5,74.73,505.81,16.28,0.02,19.04,0,power_plant
70.19,167.85,113.89,237.23,16.26,2011.02,3.33,52.38,30.94,53.53,279.32,7.91,0.03,8.58,0,power_plant
70.01,134.48,52.09,229.62,12.51,2351.81,1.51,61.51,30.74,62.61,544.53,9.89,0.01,25.03,0,power_plant
68.43,104.05,86.97,231.44,17.86,2686.47,1.74,30.36,35.5,45.12,516.81,10.37,0.03,32.4,0,power_plant
80.6,191.04,86.86,230.84,25.24,1888.68,3.55,43.91,21.18,80.17,625.14,16.16,0.02,23.48,0,power_plant
60.57,144.04,81.37,235.66,18.71,2565.21,2.6,42.58,15.82,45.0,582.51,15.49,0.03,27.57,0,power_plant
77.99,142.94,61.22,229.58,14.11,2649.07,2.75,26.04,24.67,58.95,652.07,10.22,0.01,32.21,0,power_plant
74.55,210.82,68.78,226.77,14.22,1877.94,2.12,40.62,15.17,46.87,505.79,8.91,0.02,41.63,0,power_plant
64.14,134.68,51.73,234.22,22.42,1678.94,3.32,44.37,23.38,49.24,590.57,13.64,0.02,27.38,0,power_plant
89.56,183.17,76.23,235.28,19.19,2368.18,4.2,51.07,34.36,57.77,596.52,14.49,0.04,34.95,0,power_plant
80.41,171.17,81.18,231.34,12.07,1616.87,3.6,49.3,36.56,47.09,494.16,4.79,0.02,20.92,0,power_plant
55.66,127.9,52.26,235.55,15.62,1707.96,2.27,41.63,27.8,24.2,488.98,9.25,0.03,28.71,0,power_plant
69.17,173.07,91.1,232.33,13.37,2566.32,2.52,62.27,38.85,50.0,512.35,13.93,0.03,24.47,0,power_plant
90.3,142.16,51.16,226.32,12.99,2510.98,2.84,52.42,20.9,67.12,570.11,11.67,0.02,24.62,0,power_plant
